,Unnamed: 0,Unnamed: 0.1,HITId,tweet,sentiment,directness,annotator_sentiment,target,group,label_mix,clean_tw,cluster,cluster_pred
2379,2379,1829,1830,@user times afraid going full retard,offensive,indirect,sadness_disgust,disability,special_needs,disability_special_needs,times afraid going full retard,7,6
2380,2380,1536,1537,@user tipping bar stupid spic,hateful,indirect,sadness_shock,origin,special_needs,origin_special_needs,tipping bar stupid spic,18,15
2381,2381,3760,3761,@user tired listening shithole democrats hatred country. doin @url,fearful_abusive,direct,anger_sadness,origin,other,origin_other,tired listening shithole democrats hatred country doin,4,5
2382,2382,5468,5469,@user told u retarded,offensive,direct,fear_disgust,other,individual,other_individual,told retarded,5,11
2383,2383,4042,4043,@user top head condemn charlottesville shithole countries said obama born @url,abusive_hateful,indirect,anger_disgust,origin,other,origin_other,top head condemn charlottesville shithole countries said obama born,8,5
2384,2384,923,924,@user tories turned country third world shithole rich getting richer &amp; poor @url,offensive,indirect,anger_disgust,other,other,other_other,tories turned country third world shithole rich getting richer poor,2,12
2385,2385,2908,2909,@user total twat.,offensive,indirect,anger_indifference,gender,women,gender_women,total twat ,5,19
2386,2386,3371,3372,@user trailer trash tammy keeping real republicunts.,offensive,indirect,indifference_disgust,other,other,other_other,trailer trash tammy keeping real republicunts ,11,25
2387,2387,1029,1030,@user trampy little cunt chavvy nncan't trust anyone even sneaky russian peshy nn,offensive,indirect,anger_sadness_shock_indifference_disgust,gender,women,gender_women,trampy little cunt chavvy nncan trust anyone even sneaky russian peshy nn,17,23
2388,2388,2836,2837,@user translation non ching chong ppl,offensive,indirect,shock_indifference,origin,special_needs,origin_special_needs,translation non ching chong ppl,0,4
2389,2389,260,261,@user treating like treat dengists i'd probably say read book retard post b @url,offensive,indirect,confusion_fear_shock_indifference_sadness,other,special_needs,other_special_needs,treating like treat dengists probably say read book retard post b,8,20
2390,2390,3768,3769,@user tremendo spic fro coco!,offensive,indirect,confusion_shock,origin,individual,origin_individual,tremendo spic fro coco ,22,15
2391,2391,4831,4832,@user tristan said reply text nigger,hateful,indirect,anger_disgust,origin,individual,origin_individual,tristan said reply text nigger,7,26
2392,2392,3630,3631,@user troll? fucking retard? best got? besides trying fool think li @url,offensive,indirect,anger_disgust,disability,special_needs,disability_special_needs,troll fucking retard best got besides trying fool think li,23,20
2393,2393,656,657,@user true report today said 22 million illegal aliens us @url,fearful_normal,indirect,anger_disgust,origin,other,origin_other,true report today said twenty two million illegal aliens us,8,9
2394,2394,3484,3485,@user true usually get called fucking spic get searched times reason,offensive,indirect,fear_shock,origin,hispanics,origin_hispanics,true usually get called fucking spic get searched times reason,23,15
2395,2395,1815,1816,@user true! theyll go ching chong ching chong like even funny making fun people name la apa la god pls :'),offensive,indirect,confusion_sadness_shock_indifference_disgust,origin,asians,origin_asians,true theyll ching chong ching chong like even funny making fun people name apa god pls ,21,21
2396,2396,1099,1100,@user truly coming america seek asylum proudly waving flags shithole @url,offensive,indirect,anger_disgust,origin,special_needs,origin_special_needs,truly coming america seek asylum proudly waving flags shithole,4,9
2397,2397,1272,1273,@user trump hater retard like race first person say dumbest shit trumps daugh @url,offensive,direct,anger_confusion_sadness_shock_disgust,origin,special_needs,origin_special_needs,trump hater retard like race first person say dumbest shit trumps daugh,14,18
2398,2398,1048,1049,@user trump immigration law whites non shithole countriesntrump law,offensive,indirect,anger_confusion_sadness_indifference_fear,origin,other,origin_other,trump immigration law whites non shithole countriesntrump law,2,9
2399,2399,2922,2923,@user trump never called middle east shithole countries. another lie. went saudi arabia love @url,offensive,indirect,confusion_indifference,other,other,other_other,trump never called middle east shithole countries another lie went saudi arabia love,2,5
2400,2400,317,318,@user trump would press win argument shithole countries. i'm sure adults le @url,offensive,indirect,confusion_fear_indifference_sadness_disgust,origin,other,origin_other,trump would press win argument shithole countries sure adults le,8,5
2401,2401,812,813,@user turn around @user go back come give natives back @url,offensive,indirect,anger_sadness_shock_indifference_disgust,origin,other,origin_other,turn around back come give natives back,18,9
2402,2402,3557,3558,@user turn us shithole country one would want come to. (so far adm @url,offensive,indirect,anger_confusion_sadness_indifference_disgust,origin,other,origin_other,turn shithole country one would want come far adm,4,12
2403,2403,2767,2768,@user turning great country one shithole countries. @url,offensive_disrespectful,indirect,confusion_fear,origin,other,origin_other,turning great country one shithole countries ,3,12
2404,2404,89,90,@user twat,offensive,indirect,indifference_disgust,gender,women,gender_women,twat,5,19
2405,2405,850,851,@user twat ,offensive,indirect,confusion_fear_shock_indifference_disgust,other,women,other_women,twat,5,19
2406,2406,2470,2471,@user twat gonna twat! ,fearful_abusive_hateful_disrespectful_normal,indirect,sadness_indifference,gender,special_needs,gender_special_needs,twat gonna twat ,7,19
2407,2407,2951,2952,@user twat make sure add beans degenerate,abusive_hateful,indirect,indifference_disgust,origin,women,origin_women,twat make sure add beans degenerate,22,25
2408,2408,1604,1605,@user twat nuts,offensive,indirect,anger_confusion_sadness_indifference_disgust,gender,women,gender_women,twat nuts,5,19
2409,2409,5010,5011,@user twat offense could maybe hit 2 sometime soon,offensive,indirect,confusion_indifference,other,other,other_other,twat offense could maybe hit two sometime soon,18,2
2410,2410,3502,3503,@user twat really say this? sadly almost sounds like might believably words? surel @url,hateful_disrespectful,indirect,confusion_disgust,gender,women,gender_women,twat really say sadly almost sounds like might believably words surel,23,20
2411,2411,634,635,@user twat say wrong day praised emri,normal,indirect,shock_indifference,gender,other,gender_other,twat say wrong day praised emri,18,26
2412,2412,1377,1378,@user twat scott mills dig something water said he's never heard radio 1 normal @url,offensive,indirect,anger_confusion_fear_sadness_disgust,other,other,other_other,twat scott mills dig something water said never heard radio one normal,4,26
2413,2413,2830,2831,@user twat white house,normal,indirect,anger_sadness_shock_indifference_disgust,other,women,other_women,twat white house,7,22
2414,2414,2574,2575,@user twat!,offensive,indirect,anger_confusion_fear_shock_sadness,gender,women,gender_women,twat ,5,19
2415,2415,2460,2461,@user twat.,offensive,direct,anger_disgust,gender,women,gender_women,twat ,5,19
2416,2416,4956,4957,@user twat. @user help friend ended hospital last night?,offensive,indirect,anger_confusion_fear_shock_sadness,gender,women,gender_women,twat help friend ended hospital last night ,18,25
2417,2417,5144,5145,@user twat? imagine,offensive,indirect,fear_indifference,gender,special_needs,gender_special_needs,twat imagine,5,19
2418,2418,5628,5629,@user tweet ching chong,fearful_abusive_offensive_hateful_disrespectful,indirect,anger_sadness,origin,indian/hindu,origin_indian/hindu,tweet ching chong,0,26
2419,2419,1657,1658,@user tweeted dat already yi mongol,fearful_abusive_offensive_disrespectful_normal,indirect,confusion_sadness,origin,other,origin_other,tweeted dat already mongol,5,26
2420,2420,3581,3582,@user tweety bird live nest mongoloid watch show,offensive,indirect,shock_disgust,disability,other,disability_other,tweety bird live nest mongoloid watch show,3,17
2421,2421,3940,3941,@user twitter war i'm state facts u horrible cunt u defend woman beaters u want u l @url,normal,indirect,shock_indifference,gender,women,gender_women,twitter war state facts horrible cunt defend woman beaters want l,14,26
2422,2422,3245,3246,@user typical liberals party tolerance women blacks illegal aliens whateve @url,offensive_hateful,indirect,indifference_disgust,other,other,other_other,typical liberals party tolerance women blacks illegal aliens whateve,8,18
2423,2423,4621,4622,@user typical u. support illegal aliens american citizens &amp; condemn man allegation @url,offensive,indirect,anger_sadness_shock_indifference_disgust,origin,other,origin_other,typical support illegal aliens american citizens condemn man allegation,8,9
2424,2424,5097,5098,@user tyrone retarded,offensive,indirect,anger_indifference,disability,special_needs,disability_special_needs,tyrone retarded,5,11
2425,2425,2477,2478,@user u always try expose het im dyke bones,offensive,indirect,anger_fear_shock_indifference_disgust,sexual_orientation,other,sexual_orientation_other,u always try expose het dyke bones,7,2
2426,2426,194,195,@user u dad fucking retard,offensive_disrespectful,direct,indifference_disgust,disability,special_needs,disability_special_needs,u dad fucking retard,7,8
2427,2427,1920,1921,@user u dont negro,offensive,indirect,shock_disgust,origin,special_needs,origin_special_needs,u dont negro,5,24
2428,2428,3891,3892,@user u even crop lazy spic?,offensive,direct,anger_indifference,origin,other,origin_other,u even crop lazy spic ,7,15
2429,2429,4565,4566,@user u fuckin nigger...,offensive,direct,anger_disgust,origin,individual,origin_individual,u fuckin nigger ,7,24
2430,2430,5634,5635,@user u literally see bday u fucking mongoloid,offensive,indirect,anger_fear_shock_sadness_disgust,disability,special_needs,disability_special_needs,u literally see bday fucking mongoloid,18,1
2431,2431,3708,3709,@user u look like retard,abusive_hateful,direct,anger_fear_shock_indifference_disgust,disability,special_needs,disability_special_needs,u look like retard,7,8
2432,2432,3560,3561,@user u look retard face ,offensive,indirect,sadness_indifference,gender,special_needs,gender_special_needs,u look retard face,7,8
2433,2433,1333,1334,@user u pvm gp instead gambling arena like retard something #pvm,offensive,indirect,anger_confusion_sadness_shock_indifference,other,special_needs,other_special_needs,u pvm instead gambling arena like retard something pvm,23,2
2434,2434,3493,3494,@user u retarded sumething libtard?,offensive,indirect,anger_disgust,disability,special_needs,disability_special_needs,u retarded sumething libtard ,11,11
2435,2435,1770,1771,@user u sick spic scum,offensive,indirect,anger_fear_indifference_sadness_disgust,origin,individual,origin_individual,u sick spic scum,7,15
2436,2436,4284,4285,@user u start taking twitter seriously really start becoming faggot tib.,offensive,indirect,anger_confusion,sexual_orientation,individual,sexual_orientation_individual,u start taking twitter seriously really start becoming faggot tib ,23,26
2437,2437,1190,1191,@user u streamong injun vs retard dick measuring contest,normal,indirect,anger_shock,disability,special_needs,disability_special_needs,u streamong injun retard dick measuring contest,7,6
2438,2438,747,748,@user u take aggression lady behind me? giant twat,hateful,direct,anger_shock,gender,women,gender_women,u take aggression lady behind giant twat,22,14
