,Unnamed: 0,HITId,tweet,sentiment,directness,annotator_sentiment,target,group,label_mix,clean_tw,cluster
4969,5363,5364,undoubtedly best centre half premier league history. possibly biggest cunt premier league history als @url,hateful,direct,sadness_disgust,other,women,other_women,undoubtedly best centre half premier league history possibly biggest cunt premier league history als,17
4970,5294,5295,une association qui vient en aide aux migrants @url,fearful_abusive_offensive_disrespectful_normal,indirect,anger_indifference,origin,other,origin_other,une association qui vient aide aux migrants,3
4971,3654,3655,unfollow horrible cunt @url,offensive,indirect,indifference_disgust,gender,women,gender_women,unfollow horrible cunt,22
4972,5428,5429,unfollow part  baby dyke twitter.,offensive,indirect,anger_confusion_fear_shock_sadness,sexual_orientation,gay,sexual_orientation_gay,unfollow part baby dyke twitter ,7
4973,3004,3005,unfuckingbelievable. much sick oxygen stealing dick splash cunt tweet somethin @url,offensive,indirect,anger_sadness,gender,women,gender_women,unfuckingbelievable much sick oxygen stealing dick splash cunt tweet somethin,15
4974,1287,1288,unironically believe weed cures cancer retarded.,abusive_normal,indirect,anger_indifference,other,special_needs,other_special_needs,unironically believe weed cures cancer retarded ,8
4975,558,559,united gonna ruin fuckin sunday what? lukaku better get dropped shit cunt.,offensive,indirect,anger_confusion_shock_indifference_disgust,gender,women,gender_women,united gonna ruin fuckin sunday lukaku better get dropped shit cunt ,9
4976,2981,2982,united kingdom become absolute shithole.. nrapes! stabbings! acid attacks! ngrooming gangs! murders! nnf @url,offensive,indirect,indifference_disgust,origin,other,origin_other,united kingdom become absolute shithole nrapes stabbings acid attacks ngrooming gangs murders nnf,14
4977,4111,4112,united states become shithole country thank trump deplorables.,fearful_abusive_offensive_disrespectful_normal,indirect,anger_indifference,origin,other,origin_other,united states become shithole country thank trump deplorables ,2
4978,4690,4691,united states police force? nnhow fucking retard blue checkmark? @url,offensive,indirect,sadness_disgust,disability,special_needs,disability_special_needs,united states police force nnhow fucking retard blue checkmark ,19
4979,3300,3301,unless muslim mexican shithole country.nntrumpian hypocrisy unparalleled knows bou @url,offensive_hateful,indirect,anger_sadness_shock_indifference_disgust,origin,other,origin_other,unless muslim mexican shithole country nntrumpian hypocrisy unparalleled knows bou,17
4980,514,515,unreal crawling bed 13 hour nightshift next doors yappy little cunt dog wakes ,disrespectful_normal,indirect,anger_confusion_shock_indifference_disgust,other,women,other_women,unreal crawling bed thirteen hour nightshift next doors yappy little cunt dog wakes,12
4981,3793,3794,unrelated cum sandwiches want state fucking dumb e-dating retarded culture surrounding,offensive,direct,sadness_indifference,other,other,other_other,unrelated cum sandwiches want state fucking dumb dating retarded culture surrounding,9
4982,924,925,unrestricted immigration people coming soon turn country shithole left @url,hateful,indirect,anger_disgust,origin,immigrants,origin_immigrants,unrestricted immigration people coming soon turn country shithole left,2
4983,4875,4876,unstan dumb cunt @url,offensive,indirect,confusion_indifference,gender,women,gender_women,unstan dumb cunt,7
4984,1508,1509,update: #bucks 6-0 manny machado still twat.,hateful,indirect,confusion_disgust,other,other,other_other,update bucks number number manny machado still twat ,22
4985,986,987,uploaded new episode el niito negro de william blake #spreaker #blake #lectura #poema #poesia @url,offensive,indirect,shock_indifference,other,other,other_other,uploaded new episode niito negro william blake spr eaker blake lectura poema poesia,4
4986,1432,1433,upsetting many leftist jews msm trying blame trump actions every single deran @url,offensive,indirect,anger_sadness,origin,other,origin_other,upsetting many leftist jews msm trying blame trump actions every single deran,14
4987,1480,1481,ur opinion relevant u say ching chong,fearful_normal,indirect,anger_confusion_fear_indifference_sadness,origin,muslims,origin_muslims,ur opinion relevant say ching chong,0
4988,3422,3423,ur suking guy turns faggot :/,offensive,direct,anger_disgust,sexual_orientation,individual,sexual_orientation_individual,ur suking guy turns faggot ,22
4989,4697,4698,us kind shithole country.nnat least 4 dead shooting pittsburgh synagoguenn@url,offensive,indirect,anger_confusion_sadness_shock_disgust,origin,other,origin_other,us kind shithole country nnat least four dead shooting pittsburgh synagoguenn,2
4990,3995,3996,us loves ban people entering country huh.. even banned hiv positive immigrants entering til @url,offensive,direct,anger_confusion_sadness_disgust,origin,individual,origin_individual,us loves ban people entering country huh even banned hiv positive immigrants entering til,2
4991,3804,3805,us really shithole country,offensive,indirect,sadness_disgust,origin,other,origin_other,us really shithole country,7
4992,2576,2577,us went legally built companies shithole countries need work shith @url,offensive,indirect,anger_confusion_fear_sadness_disgust,origin,special_needs,origin_special_needs,us went legally built companies shithole countries need work shith,2
4993,5624,5625,usa morph heartless shithole country trump administration?n#votedemocrat n#votedem @url,normal,indirect,anger_confusion_sadness_indifference_fear,origin,special_needs,origin_special_needs,usa morph heartless shithole country trump administration nvote democrat nvote dem,17
4994,3681,3682,use violence spread ideology fucking retard. lost argument ha @url,abusive_hateful,indirect,shock_disgust,sexual_orientation,individual,sexual_orientation_individual,use violence spread ideology fucking retard lost argument ha,8
4995,5288,5289,use word nigger @url,offensive,indirect,anger_sadness,origin,hispanics,origin_hispanics,use word nigger,5
4996,925,926,use word retarded derogatory sense piece shit lol,hateful,indirect,anger_shock,disability,special_needs,disability_special_needs,use word retarded derogatory sense piece shit lol,13
4997,3396,3397,used sort thing happened shithole countries. @url,offensive,indirect,anger_fear,origin,refugees,origin_refugees,used sort thing happened shithole countries ,18
4998,4966,4967,useless cunt @url,offensive,indirect,anger_sadness,gender,women,gender_women,useless cunt,5
4999,5299,5300,using bombs intimidate voters common shithole countries. sad day. nn#magabomber,offensive,indirect,fear_indifference,origin,other,origin_other,using bombs intimidate voters common shithole countries sad day nnmaga bomber,2
5000,36,37,using word retard form great way make lose huge amount respect you.,fearful_offensive_hateful_disrespectful_normal,indirect,shock_disgust,sexual_orientation,other,sexual_orientation_other,using word retard form great way make lose huge amount respect ,11
5001,334,335,utter cunt !! @url,abusive_offensive,indirect,anger_sadness,gender,women,gender_women,utter cunt ,5
5002,1557,1558,verstappen bad start crashes twat ricciardo 1st vettel 2nd @url,offensive,indirect,sadness_indifference,gender,special_needs,gender_special_needs,verstappen bad start crashes twat ricciardo st vettel nd,22
5003,3659,3660,video called ching chong asian bitch @url,offensive,indirect,fear_shock_indifference_sadness_disgust,origin,asians,origin_asians,video called ching chong asian bitch,0
5004,2063,2064,video called spic,offensive,indirect,fear_shock_indifference_disgust,origin,hispanics,origin_hispanics,video called spic,5
5005,314,315,videos grandpas fat gay fucking gay grandpas negro gay masturbation peperonity gay fetish pics,hateful,direct,anger_confusion,origin,special_needs,origin_special_needs,videos grandpas fat gay fucking gay grandpas negro gay masturbation peperonity gay fetish pics,15
5006,3833,3834,violence?you got mad year ago saying shithole countries. make minds. fleei @url,hateful_disrespectful,indirect,indifference_disgust,origin,refugees,origin_refugees,violence got mad year ago saying shithole countries make minds fleei,2
5007,4658,4659,vision banged tbh shame cunt decided throw drink can't take joke ,offensive,indirect,anger_sadness,other,other,other_other,vision banged tbh shame cunt decided throw drink take joke,19
5008,226,227,volkan looking like retarded cousin brian ortega #ufcmoncton,offensive,indirect,anger_fear_shock_indifference_sadness,disability,special_needs,disability_special_needs,volkan looking like retarded cousin brian ortega ufc moncton,13
5009,2791,2792,vote bring back word retard @url,disrespectful_normal,indirect,anger_confusion_sadness_indifference_disgust,disability,special_needs,disability_special_needs,vote bring back word retard,7
5010,2687,2688,wait california going let illegal aliens serve public office!?!? @url,offensive,indirect,anger_indifference,origin,immigrants,origin_immigrants,wait california going let illegal aliens serve public office ,8
5011,5109,5110,wait nvm i'm retarded got one seth nncarry,offensive_disrespectful,indirect,confusion_disgust,disability,special_needs,disability_special_needs,wait nvm retarded got one seth nncarry,13
5012,4118,4119,waiting see videos ule retarded drunk,offensive,indirect,anger_indifference,other,special_needs,other_special_needs,waiting see videos ule retarded drunk,11
5013,5193,5194,walk around attacking ppl ableist call someone mongoloid. ofc choose word w @url,offensive,indirect,fear_disgust,origin,other,origin_other,walk around attacking ppl ableist call someone mongoloid ofc choose word w,13
5014,1237,1238,wanna call nigger whole chest block meike bitch @url,offensive_hateful,indirect,anger_confusion_sadness_indifference_disgust,origin,african_descent,origin_african_descent,wanna call nigger whole chest block meike bitch,19
5015,2580,2581,wanna fuck dyke bad ,offensive_disrespectful,indirect,anger_confusion_fear_sadness_disgust,sexual_orientation,other,sexual_orientation_other,wanna fuck dyke bad,5
5016,2496,2497,wanna know twat shot #synagogue? read #antisemitic social media pages like @user r @url,offensive,indirect,anger_confusion_sadness_shock_disgust,origin,left_wing_people,origin_left_wing_people,wanna know twat shot synagogue read anti semitic social media pages like r,23
5017,4365,4366,wanna say dyke twitter funniest,normal,indirect,sadness_indifference,other,other,other_other,wanna say dyke twitter funniest,18
